model,scenario_id,family_id,need,allocation,format,mention_order,sample_id,choice,explanation_words,word_limit_met,vendor_count_met
pair_joint_M_o1.0_s1,simplicity-v1-s01-S_simple-one_detailed-MS,simplicity-v1-s01,specialization,S_simple,one_detailed,MS,simplicity-v1-s01-S_simple-one_detailed-MS#1,S,145,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-S_simple-one_detailed-MS,simplicity-v1-s01,specialization,S_simple,one_detailed,MS,simplicity-v1-s01-S_simple-one_detailed-MS#2,S,96,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-S_simple-one_detailed-MS,simplicity-v1-s01,specialization,S_simple,one_detailed,MS,simplicity-v1-s01-S_simple-one_detailed-MS#3,S,114,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-S_simple-one_detailed-SM,simplicity-v1-s01,specialization,S_simple,one_detailed,SM,simplicity-v1-s01-S_simple-one_detailed-SM#0,S,122,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-S_simple-one_detailed-SM,simplicity-v1-s01,specialization,S_simple,one_detailed,SM,simplicity-v1-s01-S_simple-one_detailed-SM#1,S,132,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-S_simple-one_detailed-SM,simplicity-v1-s01,specialization,S_simple,one_detailed,SM,simplicity-v1-s01-S_simple-one_detailed-SM#2,S,96,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-S_simple-one_detailed-SM,simplicity-v1-s01,specialization,S_simple,one_detailed,SM,simplicity-v1-s01-S_simple-one_detailed-SM#3,S,82,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-equal-flexible-MS,simplicity-v1-s02,specialization,equal,flexible,MS,simplicity-v1-s02-equal-flexible-MS#0,both,106,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-equal-flexible-MS,simplicity-v1-s02,specialization,equal,flexible,MS,simplicity-v1-s02-equal-flexible-MS#1,S,135,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-equal-flexible-MS,simplicity-v1-s02,specialization,equal,flexible,MS,simplicity-v1-s02-equal-flexible-MS#2,S,103,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-equal-flexible-MS,simplicity-v1-s02,specialization,equal,flexible,MS,simplicity-v1-s02-equal-flexible-MS#3,S,143,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-equal-flexible-SM,simplicity-v1-s02,specialization,equal,flexible,SM,simplicity-v1-s02-equal-flexible-SM#0,S,70,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-equal-flexible-SM,simplicity-v1-s02,specialization,equal,flexible,SM,simplicity-v1-s02-equal-flexible-SM#1,S,134,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-equal-flexible-SM,simplicity-v1-s02,specialization,equal,flexible,SM,simplicity-v1-s02-equal-flexible-SM#2,S,95,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-equal-flexible-SM,simplicity-v1-s02,specialization,equal,flexible,SM,simplicity-v1-s02-equal-flexible-SM#3,S,69,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-equal-one_free-MS,simplicity-v1-s02,specialization,equal,one_free,MS,simplicity-v1-s02-equal-one_free-MS#0,S,99,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-equal-one_free-MS,simplicity-v1-s02,specialization,equal,one_free,MS,simplicity-v1-s02-equal-one_free-MS#1,S,120,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-equal-one_free-MS,simplicity-v1-s02,specialization,equal,one_free,MS,simplicity-v1-s02-equal-one_free-MS#2,S,70,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-equal-one_free-MS,simplicity-v1-s02,specialization,equal,one_free,MS,simplicity-v1-s02-equal-one_free-MS#3,S,100,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-equal-one_free-SM,simplicity-v1-s02,specialization,equal,one_free,SM,simplicity-v1-s02-equal-one_free-SM#0,S,94,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-equal-one_free-SM,simplicity-v1-s02,specialization,equal,one_free,SM,simplicity-v1-s02-equal-one_free-SM#1,S,114,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-equal-one_free-SM,simplicity-v1-s02,specialization,equal,one_free,SM,simplicity-v1-s02-equal-one_free-SM#2,S,125,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-equal-one_free-SM,simplicity-v1-s02,specialization,equal,one_free,SM,simplicity-v1-s02-equal-one_free-SM#3,S,111,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-equal-one_brief-MS,simplicity-v1-s02,specialization,equal,one_brief,MS,simplicity-v1-s02-equal-one_brief-MS#0,S,89,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-equal-one_brief-MS,simplicity-v1-s02,specialization,equal,one_brief,MS,simplicity-v1-s02-equal-one_brief-MS#1,S,46,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-equal-one_brief-MS,simplicity-v1-s02,specialization,equal,one_brief,MS,simplicity-v1-s02-equal-one_brief-MS#2,S,64,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-equal-one_brief-MS,simplicity-v1-s02,specialization,equal,one_brief,MS,simplicity-v1-s02-equal-one_brief-MS#3,S,35,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-equal-one_brief-SM,simplicity-v1-s02,specialization,equal,one_brief,SM,simplicity-v1-s02-equal-one_brief-SM#0,S,52,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-equal-one_brief-SM,simplicity-v1-s02,specialization,equal,one_brief,SM,simplicity-v1-s02-equal-one_brief-SM#1,S,48,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-equal-one_brief-SM,simplicity-v1-s02,specialization,equal,one_brief,SM,simplicity-v1-s02-equal-one_brief-SM#2,S,41,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-equal-one_brief-SM,simplicity-v1-s02,specialization,equal,one_brief,SM,simplicity-v1-s02-equal-one_brief-SM#3,S,25,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-equal-one_detailed-MS,simplicity-v1-s02,specialization,equal,one_detailed,MS,simplicity-v1-s02-equal-one_detailed-MS#0,S,115,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-equal-one_detailed-MS,simplicity-v1-s02,specialization,equal,one_detailed,MS,simplicity-v1-s02-equal-one_detailed-MS#1,S,88,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-equal-one_detailed-MS,simplicity-v1-s02,specialization,equal,one_detailed,MS,simplicity-v1-s02-equal-one_detailed-MS#2,S,120,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-equal-one_detailed-MS,simplicity-v1-s02,specialization,equal,one_detailed,MS,simplicity-v1-s02-equal-one_detailed-MS#3,S,149,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-equal-one_detailed-SM,simplicity-v1-s02,specialization,equal,one_detailed,SM,simplicity-v1-s02-equal-one_detailed-SM#0,S,131,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-equal-one_detailed-SM,simplicity-v1-s02,specialization,equal,one_detailed,SM,simplicity-v1-s02-equal-one_detailed-SM#1,S,137,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-equal-one_detailed-SM,simplicity-v1-s02,specialization,equal,one_detailed,SM,simplicity-v1-s02-equal-one_detailed-SM#2,S,99,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-equal-one_detailed-SM,simplicity-v1-s02,specialization,equal,one_detailed,SM,simplicity-v1-s02-equal-one_detailed-SM#3,S,104,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-M_simple-flexible-MS,simplicity-v1-s02,specialization,M_simple,flexible,MS,simplicity-v1-s02-M_simple-flexible-MS#0,S,102,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-M_simple-flexible-MS,simplicity-v1-s02,specialization,M_simple,flexible,MS,simplicity-v1-s02-M_simple-flexible-MS#1,S,81,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-M_simple-flexible-MS,simplicity-v1-s02,specialization,M_simple,flexible,MS,simplicity-v1-s02-M_simple-flexible-MS#2,both,104,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-M_simple-flexible-MS,simplicity-v1-s02,specialization,M_simple,flexible,MS,simplicity-v1-s02-M_simple-flexible-MS#3,S,130,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-M_simple-flexible-SM,simplicity-v1-s02,specialization,M_simple,flexible,SM,simplicity-v1-s02-M_simple-flexible-SM#0,M,149,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-M_simple-flexible-SM,simplicity-v1-s02,specialization,M_simple,flexible,SM,simplicity-v1-s02-M_simple-flexible-SM#1,S,116,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-M_simple-flexible-SM,simplicity-v1-s02,specialization,M_simple,flexible,SM,simplicity-v1-s02-M_simple-flexible-SM#2,S,181,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-M_simple-flexible-SM,simplicity-v1-s02,specialization,M_simple,flexible,SM,simplicity-v1-s02-M_simple-flexible-SM#3,S,104,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-M_simple-one_free-MS,simplicity-v1-s02,specialization,M_simple,one_free,MS,simplicity-v1-s02-M_simple-one_free-MS#0,M,97,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-M_simple-one_free-MS,simplicity-v1-s02,specialization,M_simple,one_free,MS,simplicity-v1-s02-M_simple-one_free-MS#1,S,104,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-M_simple-one_free-MS,simplicity-v1-s02,specialization,M_simple,one_free,MS,simplicity-v1-s02-M_simple-one_free-MS#2,S,106,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-M_simple-one_free-MS,simplicity-v1-s02,specialization,M_simple,one_free,MS,simplicity-v1-s02-M_simple-one_free-MS#3,S,91,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-M_simple-one_free-SM,simplicity-v1-s02,specialization,M_simple,one_free,SM,simplicity-v1-s02-M_simple-one_free-SM#0,S,124,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-M_simple-one_free-SM,simplicity-v1-s02,specialization,M_simple,one_free,SM,simplicity-v1-s02-M_simple-one_free-SM#1,S,96,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-M_simple-one_free-SM,simplicity-v1-s02,specialization,M_simple,one_free,SM,simplicity-v1-s02-M_simple-one_free-SM#2,S,115,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-M_simple-one_free-SM,simplicity-v1-s02,specialization,M_simple,one_free,SM,simplicity-v1-s02-M_simple-one_free-SM#3,S,112,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-M_simple-one_brief-MS,simplicity-v1-s02,specialization,M_simple,one_brief,MS,simplicity-v1-s02-M_simple-one_brief-MS#0,S,65,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-M_simple-one_brief-MS,simplicity-v1-s02,specialization,M_simple,one_brief,MS,simplicity-v1-s02-M_simple-one_brief-MS#1,S,19,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-M_simple-one_brief-MS,simplicity-v1-s02,specialization,M_simple,one_brief,MS,simplicity-v1-s02-M_simple-one_brief-MS#2,M,22,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-M_simple-one_brief-MS,simplicity-v1-s02,specialization,M_simple,one_brief,MS,simplicity-v1-s02-M_simple-one_brief-MS#3,S,18,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-M_simple-one_brief-SM,simplicity-v1-s02,specialization,M_simple,one_brief,SM,simplicity-v1-s02-M_simple-one_brief-SM#0,S,37,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-M_simple-one_brief-SM,simplicity-v1-s02,specialization,M_simple,one_brief,SM,simplicity-v1-s02-M_simple-one_brief-SM#1,S,47,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-M_simple-one_brief-SM,simplicity-v1-s02,specialization,M_simple,one_brief,SM,simplicity-v1-s02-M_simple-one_brief-SM#2,S,50,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-M_simple-one_brief-SM,simplicity-v1-s02,specialization,M_simple,one_brief,SM,simplicity-v1-s02-M_simple-one_brief-SM#3,S,26,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-M_simple-one_detailed-MS,simplicity-v1-s02,specialization,M_simple,one_detailed,MS,simplicity-v1-s02-M_simple-one_detailed-MS#0,M,160,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-M_simple-one_detailed-MS,simplicity-v1-s02,specialization,M_simple,one_detailed,MS,simplicity-v1-s02-M_simple-one_detailed-MS#1,M,97,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-M_simple-one_detailed-MS,simplicity-v1-s02,specialization,M_simple,one_detailed,MS,simplicity-v1-s02-M_simple-one_detailed-MS#2,S,133,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-M_simple-one_detailed-MS,simplicity-v1-s02,specialization,M_simple,one_detailed,MS,simplicity-v1-s02-M_simple-one_detailed-MS#3,S,118,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-M_simple-one_detailed-SM,simplicity-v1-s02,specialization,M_simple,one_detailed,SM,simplicity-v1-s02-M_simple-one_detailed-SM#0,S,97,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-M_simple-one_detailed-SM,simplicity-v1-s02,specialization,M_simple,one_detailed,SM,simplicity-v1-s02-M_simple-one_detailed-SM#1,S,133,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-M_simple-one_detailed-SM,simplicity-v1-s02,specialization,M_simple,one_detailed,SM,simplicity-v1-s02-M_simple-one_detailed-SM#2,S,104,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-M_simple-one_detailed-SM,simplicity-v1-s02,specialization,M_simple,one_detailed,SM,simplicity-v1-s02-M_simple-one_detailed-SM#3,S,77,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-S_simple-flexible-MS,simplicity-v1-s02,specialization,S_simple,flexible,MS,simplicity-v1-s02-S_simple-flexible-MS#0,unknown,0,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-S_simple-flexible-MS,simplicity-v1-s02,specialization,S_simple,flexible,MS,simplicity-v1-s02-S_simple-flexible-MS#1,S,80,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-S_simple-flexible-MS,simplicity-v1-s02,specialization,S_simple,flexible,MS,simplicity-v1-s02-S_simple-flexible-MS#2,S,89,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-S_simple-flexible-MS,simplicity-v1-s02,specialization,S_simple,flexible,MS,simplicity-v1-s02-S_simple-flexible-MS#3,S,90,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-S_simple-flexible-SM,simplicity-v1-s02,specialization,S_simple,flexible,SM,simplicity-v1-s02-S_simple-flexible-SM#0,S,117,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-S_simple-flexible-SM,simplicity-v1-s02,specialization,S_simple,flexible,SM,simplicity-v1-s02-S_simple-flexible-SM#1,S,110,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-S_simple-flexible-SM,simplicity-v1-s02,specialization,S_simple,flexible,SM,simplicity-v1-s02-S_simple-flexible-SM#2,S,78,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-S_simple-flexible-SM,simplicity-v1-s02,specialization,S_simple,flexible,SM,simplicity-v1-s02-S_simple-flexible-SM#3,S,123,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-S_simple-one_free-MS,simplicity-v1-s02,specialization,S_simple,one_free,MS,simplicity-v1-s02-S_simple-one_free-MS#0,S,125,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-S_simple-one_free-MS,simplicity-v1-s02,specialization,S_simple,one_free,MS,simplicity-v1-s02-S_simple-one_free-MS#1,S,93,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-S_simple-one_free-MS,simplicity-v1-s02,specialization,S_simple,one_free,MS,simplicity-v1-s02-S_simple-one_free-MS#2,S,96,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-S_simple-one_free-MS,simplicity-v1-s02,specialization,S_simple,one_free,MS,simplicity-v1-s02-S_simple-one_free-MS#3,S,90,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-S_simple-one_free-SM,simplicity-v1-s02,specialization,S_simple,one_free,SM,simplicity-v1-s02-S_simple-one_free-SM#0,S,111,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-S_simple-one_free-SM,simplicity-v1-s02,specialization,S_simple,one_free,SM,simplicity-v1-s02-S_simple-one_free-SM#1,S,87,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-S_simple-one_free-SM,simplicity-v1-s02,specialization,S_simple,one_free,SM,simplicity-v1-s02-S_simple-one_free-SM#2,S,117,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-S_simple-one_free-SM,simplicity-v1-s02,specialization,S_simple,one_free,SM,simplicity-v1-s02-S_simple-one_free-SM#3,S,140,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-S_simple-one_brief-MS,simplicity-v1-s02,specialization,S_simple,one_brief,MS,simplicity-v1-s02-S_simple-one_brief-MS#0,S,17,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-S_simple-one_brief-MS,simplicity-v1-s02,specialization,S_simple,one_brief,MS,simplicity-v1-s02-S_simple-one_brief-MS#1,S,12,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-S_simple-one_brief-MS,simplicity-v1-s02,specialization,S_simple,one_brief,MS,simplicity-v1-s02-S_simple-one_brief-MS#2,S,30,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-S_simple-one_brief-MS,simplicity-v1-s02,specialization,S_simple,one_brief,MS,simplicity-v1-s02-S_simple-one_brief-MS#3,S,50,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-S_simple-one_brief-SM,simplicity-v1-s02,specialization,S_simple,one_brief,SM,simplicity-v1-s02-S_simple-one_brief-SM#0,S,39,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-S_simple-one_brief-SM,simplicity-v1-s02,specialization,S_simple,one_brief,SM,simplicity-v1-s02-S_simple-one_brief-SM#1,S,20,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-S_simple-one_brief-SM,simplicity-v1-s02,specialization,S_simple,one_brief,SM,simplicity-v1-s02-S_simple-one_brief-SM#2,S,47,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-S_simple-one_brief-SM,simplicity-v1-s02,specialization,S_simple,one_brief,SM,simplicity-v1-s02-S_simple-one_brief-SM#3,S,46,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-S_simple-one_detailed-MS,simplicity-v1-s02,specialization,S_simple,one_detailed,MS,simplicity-v1-s02-S_simple-one_detailed-MS#0,S,109,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-S_simple-one_detailed-MS,simplicity-v1-s02,specialization,S_simple,one_detailed,MS,simplicity-v1-s02-S_simple-one_detailed-MS#1,S,114,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-S_simple-one_detailed-MS,simplicity-v1-s02,specialization,S_simple,one_detailed,MS,simplicity-v1-s02-S_simple-one_detailed-MS#2,S,143,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-S_simple-one_detailed-MS,simplicity-v1-s02,specialization,S_simple,one_detailed,MS,simplicity-v1-s02-S_simple-one_detailed-MS#3,S,94,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-S_simple-one_detailed-SM,simplicity-v1-s02,specialization,S_simple,one_detailed,SM,simplicity-v1-s02-S_simple-one_detailed-SM#0,S,97,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-S_simple-one_detailed-SM,simplicity-v1-s02,specialization,S_simple,one_detailed,SM,simplicity-v1-s02-S_simple-one_detailed-SM#1,S,124,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-S_simple-one_detailed-SM,simplicity-v1-s02,specialization,S_simple,one_detailed,SM,simplicity-v1-s02-S_simple-one_detailed-SM#2,S,115,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s02-S_simple-one_detailed-SM,simplicity-v1-s02,specialization,S_simple,one_detailed,SM,simplicity-v1-s02-S_simple-one_detailed-SM#3,S,106,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s03-equal-flexible-MS,simplicity-v1-s03,specialization,equal,flexible,MS,simplicity-v1-s03-equal-flexible-MS#0,S,103,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s03-equal-flexible-MS,simplicity-v1-s03,specialization,equal,flexible,MS,simplicity-v1-s03-equal-flexible-MS#1,S,80,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s03-equal-flexible-MS,simplicity-v1-s03,specialization,equal,flexible,MS,simplicity-v1-s03-equal-flexible-MS#2,S,99,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s03-equal-flexible-MS,simplicity-v1-s03,specialization,equal,flexible,MS,simplicity-v1-s03-equal-flexible-MS#3,S,128,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s03-equal-flexible-SM,simplicity-v1-s03,specialization,equal,flexible,SM,simplicity-v1-s03-equal-flexible-SM#0,S,110,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s03-equal-flexible-SM,simplicity-v1-s03,specialization,equal,flexible,SM,simplicity-v1-s03-equal-flexible-SM#1,S,109,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s03-equal-flexible-SM,simplicity-v1-s03,specialization,equal,flexible,SM,simplicity-v1-s03-equal-flexible-SM#2,S,73,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s03-equal-flexible-SM,simplicity-v1-s03,specialization,equal,flexible,SM,simplicity-v1-s03-equal-flexible-SM#3,S,72,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s03-equal-one_free-MS,simplicity-v1-s03,specialization,equal,one_free,MS,simplicity-v1-s03-equal-one_free-MS#0,M,91,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s03-equal-one_free-MS,simplicity-v1-s03,specialization,equal,one_free,MS,simplicity-v1-s03-equal-one_free-MS#1,S,85,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s03-equal-one_free-MS,simplicity-v1-s03,specialization,equal,one_free,MS,simplicity-v1-s03-equal-one_free-MS#2,S,97,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s03-equal-one_free-MS,simplicity-v1-s03,specialization,equal,one_free,MS,simplicity-v1-s03-equal-one_free-MS#3,S,90,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s03-equal-one_free-SM,simplicity-v1-s03,specialization,equal,one_free,SM,simplicity-v1-s03-equal-one_free-SM#0,S,117,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s03-equal-one_free-SM,simplicity-v1-s03,specialization,equal,one_free,SM,simplicity-v1-s03-equal-one_free-SM#1,S,110,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s03-equal-one_free-SM,simplicity-v1-s03,specialization,equal,one_free,SM,simplicity-v1-s03-equal-one_free-SM#2,S,135,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s03-equal-one_free-SM,simplicity-v1-s03,specialization,equal,one_free,SM,simplicity-v1-s03-equal-one_free-SM#3,M,78,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s03-equal-one_brief-MS,simplicity-v1-s03,specialization,equal,one_brief,MS,simplicity-v1-s03-equal-one_brief-MS#0,S,14,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s03-equal-one_brief-MS,simplicity-v1-s03,specialization,equal,one_brief,MS,simplicity-v1-s03-equal-one_brief-MS#1,S,58,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s03-equal-one_brief-MS,simplicity-v1-s03,specialization,equal,one_brief,MS,simplicity-v1-s03-equal-one_brief-MS#2,S,21,True,True
